in s,C1 in V,C2 in V
-6.473600E-06,-7.26374E-01,-2.32362E-02
-6.470400E-06,-7.32239E-01,-2.29919E-02
-6.467200E-06,-7.28329E-01,-2.29919E-02
-6.464000E-06,-7.28329E-01,-2.30896E-02
-6.460800E-06,-7.24419E-01,-2.31874E-02
-6.457600E-06,-7.22464E-01,-2.31385E-02
-6.454400E-06,-7.18554E-01,-2.28941E-02
-6.451200E-06,-7.24419E-01,-2.31385E-02
-6.448000E-06,-7.22464E-01,-2.30896E-02
-6.444800E-06,-7.24419E-01,-2.27964E-02
-6.441600E-06,-7.20509E-01,-2.32362E-02
-6.438400E-06,-7.28329E-01,-2.32362E-02
-6.435200E-06,-7.20509E-01,-2.28941E-02
-6.432000E-06,-7.24419E-01,-2.31874E-02
-6.428800E-06,-7.24419E-01,-2.33340E-02
-6.425600E-06,-7.32239E-01,-2.31385E-02
-6.422400E-06,-7.20509E-01,-2.30896E-02
-6.419200E-06,-7.26374E-01,-2.32851E-02
-6.416000E-06,-7.24419E-01,-2.29919E-02
-6.412800E-06,-7.26374E-01,-2.33340E-02
-6.409600E-06,-7.24419E-01,-2.33829E-02
-6.406400E-06,-7.24419E-01,-2.30896E-02
-6.403200E-06,-7.26374E-01,-2.34806E-02
-6.400000E-06,-7.22464E-01,-2.33829E-02
-6.396800E-06,-7.20509E-01,-2.32362E-02
-6.393600E-06,-7.26374E-01,-2.36761E-02
-6.390400E-06,-7.22464E-01,-2.33829E-02
-6.387200E-06,-7.22464E-01,-2.30896E-02
-6.384000E-06,-7.20509E-01,-2.36272E-02
-6.380800E-06,-7.24419E-01,-2.36761E-02
-6.377600E-06,-7.20509E-01,-2.31874E-02
-6.374400E-06,-7.18554E-01,-2.33340E-02
-6.371200E-06,-7.26374E-01,-2.36761E-02
-6.368000E-06,-7.20509E-01,-2.31874E-02
-6.364800E-06,-7.18554E-01,-2.33340E-02
-6.361600E-06,-7.20509E-01,-2.38227E-02
-6.358400E-06,-7.24419E-01,-2.33340E-02
-6.355200E-06,-7.20509E-01,-2.33829E-02
-6.352000E-06,-7.18554E-01,-2.36272E-02
-6.348800E-06,-7.20509E-01,-2.33340E-02
-6.345600E-06,-7.20509E-01,-2.32851E-02
-6.342400E-06,-7.22464E-01,-2.33340E-02
-6.339200E-06,-7.20509E-01,-2.32362E-02
-6.336000E-06,-7.26374E-01,-2.32362E-02
-6.332800E-06,-7.24419E-01,-2.32362E-02
-6.329600E-06,-7.22464E-01,-2.30407E-02
-6.326400E-06,-7.20509E-01,-2.32362E-02
-6.323200E-06,-7.24419E-01,-2.31385E-02
-6.320000E-06,-7.20509E-01,-2.27964E-02
-6.316800E-06,-7.24419E-01,-2.33829E-02
-6.313600E-06,-7.20509E-01,-2.33340E-02
-6.310400E-06,-7.20509E-01,-2.26497E-02
-6.307200E-06,-7.18554E-01,-2.31385E-02
-6.304000E-06,-7.26374E-01,-2.35295E-02
-6.300800E-06,-7.20509E-01,-2.26986E-02
-6.297600E-06,-7.20509E-01,-2.29919E-02
-6.294400E-06,-7.16599E-01,-2.34806E-02
-6.291200E-06,-7.20509E-01,-2.29430E-02
-6.288000E-06,-7.12689E-01,-2.28941E-02
-6.284800E-06,-7.20509E-01,-2.36761E-02
-6.281600E-06,-7.18554E-01,-2.31874E-02
-6.278400E-06,-7.10734E-01,-2.32362E-02
-6.275200E-06,-7.16599E-01,-2.34317E-02
-6.272000E-06,-7.22464E-01,-2.32362E-02
-6.268800E-06,-7.18554E-01,-2.34317E-02
-6.265600E-06,-7.22464E-01,-2.34317E-02
-6.262400E-06,-7.16599E-01,-2.33340E-02
-6.259200E-06,-7.20509E-01,-2.38227E-02
-6.256000E-06,-7.20509E-01,-2.34317E-02
-6.252800E-06,-7.14644E-01,-2.33340E-02
-6.249600E-06,-7.20509E-01,-2.37250E-02
-6.246400E-06,-7.14644E-01,-2.38227E-02
-6.243200E-06,-7.14644E-01,-2.31385E-02
-6.240000E-06,-7.20509E-01,-2.38227E-02
-6.236800E-06,-7.16599E-01,-2.39694E-02
-6.233600E-06,-7.18554E-01,-2.31385E-02
-6.230400E-06,-7.18554E-01,-2.36272E-02
-6.227200E-06,-7.16599E-01,-2.39205E-02
-6.224000E-06,-7.18554E-01,-2.29919E-02
-6.220800E-06,-7.14644E-01,-2.34806E-02
-6.217600E-06,-7.20509E-01,-2.40182E-02
-6.214400E-06,-7.22464E-01,-2.30407E-02
-6.211200E-06,-7.20509E-01,-2.32362E-02
-6.208000E-06,-7.18554E-01,-2.35784E-02
-6.204800E-06,-7.18554E-01,-2.31874E-02
-6.201600E-06,-7.14644E-01,-2.31874E-02
-6.198400E-06,-7.12689E-01,-2.38227E-02
-6.195200E-06,-7.16599E-01,-2.32362E-02
-6.192000E-06,-7.18554E-01,-2.33829E-02
-6.188800E-06,-7.20509E-01,-2.37739E-02
-6.185600E-06,-7.12689E-01,-2.34806E-02
-6.182400E-06,-7.18554E-01,-2.33340E-02
-6.179200E-06,-7.18554E-01,-2.36761E-02
-6.176000E-06,-7.20509E-01,-2.33829E-02
-6.172800E-06,-7.14644E-01,-2.32851E-02
-6.169600E-06,-7.20509E-01,-2.38716E-02
-6.166400E-06,-7.14644E-01,-2.34317E-02
-6.163200E-06,-7.16599E-01,-2.34806E-02
-6.160000E-06,-7.08779E-01,-2.34806E-02
-6.156800E-06,-7.20509E-01,-2.35784E-02
-6.153600E-06,-7.10734E-01,-2.32362E-02
-6.150400E-06,-7.16599E-01,-2.33340E-02
-6.147200E-06,-7.16599E-01,-2.33340E-02
-6.144000E-06,-7.14644E-01,-2.33340E-02
-6.140800E-06,-7.10734E-01,-2.30407E-02
-6.137600E-06,-7.12689E-01,-2.29430E-02
-6.134400E-06,-7.12689E-01,-2.33340E-02
-6.131200E-06,-7.18554E-01,-2.31874E-02
-6.128000E-06,-7.08779E-01,-2.26009E-02
-6.124800E-06,-7.18554E-01,-2.31874E-02
-6.121600E-06,-7.12689E-01,-2.32362E-02
-6.118400E-06,-7.14644E-01,-2.25031E-02
-6.115200E-06,-7.12689E-01,-2.29919E-02
-6.112000E-06,-7.16599E-01,-2.35784E-02
-6.108800E-06,-7.02914E-01,-2.26009E-02
-6.105600E-06,-7.14644E-01,-2.27475E-02
-6.102400E-06,-7.16599E-01,-2.36272E-02
-6.099200E-06,-7.18554E-01,-2.29430E-02
-6.096000E-06,-7.12689E-01,-2.27964E-02
-6.092800E-06,-7.08779E-01,-2.35295E-02
-6.089600E-06,-7.12689E-01,-2.30896E-02
-6.086400E-06,-7.08779E-01,-2.26009E-02
-6.083200E-06,-7.08779E-01,-2.33829E-02
-6.080000E-06,-7.14644E-01,-2.32851E-02
-6.076800E-06,-7.06824E-01,-2.26497E-02
-6.073600E-06,-7.06824E-01,-2.29919E-02
-6.070400E-06,-7.14644E-01,-2.31874E-02
-6.067200E-06,-7.16599E-01,-2.28941E-02
-6.064000E-06,-7.08779E-01,-2.29919E-02
-6.060800E-06,-7.12689E-01,-2.29919E-02
-6.057600E-06,-7.08779E-01,-2.30407E-02
-6.054400E-06,-7.06824E-01,-2.31385E-02
-6.051200E-06,-7.12689E-01,-2.28941E-02
-6.048000E-06,-7.12689E-01,-2.32851E-02
-6.044800E-06,-7.14644E-01,-2.31874E-02
-6.041600E-06,-7.12689E-01,-2.30896E-02
-6.038400E-06,-7.12689E-01,-2.31874E-02
-6.035200E-06,-7.14644E-01,-2.34317E-02
-6.032000E-06,-7.08779E-01,-2.27964E-02
-6.028800E-06,-7.10734E-01,-2.30407E-02
-6.025600E-06,-7.06824E-01,-2.36272E-02
-6.022400E-06,-7.14644E-01,-2.31385E-02
-6.019200E-06,-7.06824E-01,-2.29430E-02
-6.016000E-06,-7.06824E-01,-2.37739E-02
-6.012800E-06,-7.02914E-01,-2.32851E-02
-6.009600E-06,-7.10734E-01,-2.29430E-02
-6.006400E-06,-7.04869E-01,-2.35784E-02
-6.003200E-06,-7.06824E-01,-2.33340E-02
-6.000000E-06,-7.08779E-01,-2.29919E-02
-5.996800E-06,-7.08779E-01,-2.36272E-02
-5.993600E-06,-7.10734E-01,-2.35295E-02
-5.990400E-06,-7.12689E-01,-2.33340E-02
-5.987200E-06,-7.10734E-01,-2.33340E-02
-5.984000E-06,-7.10734E-01,-2.34317E-02
-5.980800E-06,-7.04869E-01,-2.30896E-02
-5.977600E-06,-7.04869E-01,-2.31874E-02
-5.974400E-06,-6.99004E-01,-2.33340E-02
-5.971200E-06,-7.06824E-01,-2.29430E-02
-5.968000E-06,-7.08779E-01,-2.29919E-02
-5.964800E-06,-7.10734E-01,-2.31385E-02
-5.961600E-06,-7.10734E-01,-2.29919E-02
-5.958400E-06,-7.14644E-01,-2.28452E-02
-5.955200E-06,-7.04869E-01,-2.28452E-02
-5.952000E-06,-7.06824E-01,-2.31385E-02
-5.948800E-06,-7.04869E-01,-2.28941E-02
-5.945600E-06,-7.04869E-01,-2.27475E-02
-5.942400E-06,-7.04869E-01,-2.28452E-02
-5.939200E-06,-7.04869E-01,-2.28452E-02
-5.936000E-06,-7.04869E-01,-2.28452E-02
-5.932800E-06,-7.04869E-01,-2.29919E-02
-5.929600E-06,-7.00959E-01,-2.29430E-02
-5.926400E-06,-7.06824E-01,-2.28452E-02
-5.923200E-06,-7.06824E-01,-2.27964E-02
-5.920000E-06,-7.02914E-01,-2.29430E-02
-5.916800E-06,-6.99004E-01,-2.26497E-02
-5.913600E-06,-6.99004E-01,-2.29430E-02
-5.910400E-06,-6.99004E-01,-2.32851E-02
-5.907200E-06,-7.00959E-01,-2.26497E-02
-5.904000E-06,-7.00959E-01,-2.28941E-02
-5.900800E-06,-7.04869E-01,-2.31874E-02
-5.897600E-06,-7.02914E-01,-2.28452E-02
-5.894400E-06,-7.00959E-01,-2.26986E-02
-5.891200E-06,-7.00959E-01,-2.34317E-02
-5.888000E-06,-7.08779E-01,-2.31874E-02
-5.884800E-06,-7.00959E-01,-2.26986E-02
-5.881600E-06,-7.02914E-01,-2.31874E-02
-5.878400E-06,-7.02914E-01,-2.32851E-02
-5.875200E-06,-7.04869E-01,-2.29430E-02
-5.872000E-06,-7.00959E-01,-2.30896E-02
-5.868800E-06,-7.02914E-01,-2.34806E-02
-5.865600E-06,-6.99004E-01,-2.29919E-02
-5.862400E-06,-7.04869E-01,-2.29430E-02
-5.859200E-06,-6.99004E-01,-2.33340E-02
-5.856000E-06,-7.00959E-01,-2.31385E-02
-5.852800E-06,-6.99004E-01,-2.26009E-02
-5.849600E-06,-7.02914E-01,-2.30896E-02
-5.846400E-06,-6.99004E-01,-2.31874E-02
-5.843200E-06,-6.99004E-01,-2.29430E-02
-5.840000E-06,-7.00959E-01,-2.28452E-02
-5.836800E-06,-6.99004E-01,-2.33340E-02
-5.833600E-06,-6.99004E-01,-2.31385E-02
-5.830400E-06,-6.99004E-01,-2.29430E-02
-5.827200E-06,-6.93139E-01,-2.34317E-02
-5.824000E-06,-7.00959E-01,-2.33340E-02
-5.820800E-06,-6.99004E-01,-2.31874E-02
-5.817600E-06,-6.97049E-01,-2.32362E-02
-5.814400E-06,-6.93139E-01,-2.33340E-02
-5.811200E-06,-6.95094E-01,-2.32362E-02
-5.808000E-06,-6.93139E-01,-2.31874E-02
-5.804800E-06,-7.00959E-01,-2.34806E-02
-5.801600E-06,-6.93139E-01,-2.33340E-02
-5.798400E-06,-6.93139E-01,-2.31874E-02
-5.795200E-06,-6.97049E-01,-2.33829E-02
-5.792000E-06,-7.00959E-01,-2.34317E-02
-5.788800E-06,-6.93139E-01,-2.32851E-02
-5.785600E-06,-6.99004E-01,-2.31874E-02
-5.782400E-06,-6.93139E-01,-2.34806E-02
-5.779200E-06,-6.95094E-01,-2.33829E-02
-5.776000E-06,-6.97049E-01,-2.31874E-02
-5.772800E-06,-6.97049E-01,-2.35295E-02
-5.769600E-06,-6.93139E-01,-2.35295E-02
-5.766400E-06,-6.93139E-01,-2.31874E-02
-5.763200E-06,-6.91184E-01,-2.34806E-02
-5.760000E-06,-6.91184E-01,-2.36272E-02
-5.756800E-06,-6.91184E-01,-2.31874E-02
-5.753600E-06,-6.95094E-01,-2.34317E-02
-5.750400E-06,-6.97049E-01,-2.35784E-02
-5.747200E-06,-6.99004E-01,-2.33829E-02
-5.744000E-06,-6.91184E-01,-2.33340E-02
-5.740800E-06,-6.99004E-01,-2.38227E-02
-5.737600E-06,-6.93139E-01,-2.35295E-02
-5.734400E-06,-6.97049E-01,-2.33340E-02
-5.731200E-06,-6.87274E-01,-2.38716E-02
-5.728000E-06,-6.91184E-01,-2.37739E-02
-5.724800E-06,-6.91184E-01,-2.34806E-02
-5.721600E-06,-6.99004E-01,-2.38716E-02
-5.718400E-06,-6.93139E-01,-2.38227E-02
-5.715200E-06,-6.93139E-01,-2.35784E-02
-5.712000E-06,-6.91184E-01,-2.38227E-02
-5.708800E-06,-6.89229E-01,-2.36761E-02
-5.705600E-06,-6.85319E-01,-2.35784E-02
-5.702400E-06,-6.91184E-01,-2.36761E-02
-5.699200E-06,-6.91184E-01,-2.37250E-02
-5.696000E-06,-6.91184E-01,-2.37250E-02
-5.692800E-06,-6.87274E-01,-2.35295E-02
-5.689600E-06,-6.95094E-01,-2.37739E-02
-5.686400E-06,-6.85319E-01,-2.37739E-02
-5.683200E-06,-6.91184E-01,-2.35295E-02
-5.680000E-06,-6.87274E-01,-2.34806E-02
-5.676800E-06,-6.93139E-01,-2.37250E-02
-5.673600E-06,-6.81409E-01,-2.36761E-02
-5.670400E-06,-6.91184E-01,-2.31385E-02
-5.667200E-06,-6.83364E-01,-2.34317E-02
-5.664000E-06,-6.87274E-01,-2.36761E-02
-5.660800E-06,-6.83364E-01,-2.29430E-02
-5.657600E-06,-6.85319E-01,-2.31385E-02
-5.654400E-06,-6.83364E-01,-2.35295E-02
-5.651200E-06,-6.85319E-01,-2.27964E-02
-5.648000E-06,-6.85319E-01,-2.28452E-02
-5.644800E-06,-6.89229E-01,-2.37250E-02
-5.641600E-06,-6.83364E-01,-2.28452E-02
-5.638400E-06,-6.85319E-01,-2.27964E-02
-5.635200E-06,-6.87274E-01,-2.38227E-02
-5.632000E-06,-6.85319E-01,-2.31874E-02
-5.628800E-06,-6.83364E-01,-2.28452E-02
-5.625600E-06,-6.85319E-01,-2.36761E-02
-5.622400E-06,-6.83364E-01,-2.34806E-02
-5.619200E-06,-6.81409E-01,-2.28941E-02
-5.616000E-06,-6.79454E-01,-2.36272E-02
-5.612800E-06,-6.85319E-01,-2.36761E-02
-5.609600E-06,-6.81409E-01,-2.29919E-02
-5.606400E-06,-6.83364E-01,-2.34806E-02
-5.603200E-06,-6.83364E-01,-2.33340E-02
-5.600000E-06,-6.85319E-01,-2.32362E-02
-5.596800E-06,-6.77499E-01,-2.33340E-02
-5.593600E-06,-6.79454E-01,-2.33340E-02
-5.590400E-06,-6.77499E-01,-2.32362E-02
-5.587200E-06,-6.81409E-01,-2.34317E-02
-5.584000E-06,-6.79454E-01,-2.30407E-02
-5.580800E-06,-6.79454E-01,-2.31385E-02
-5.577600E-06,-6.77499E-01,-2.33340E-02
-5.574400E-06,-6.85319E-01,-2.28941E-02
-5.571200E-06,-6.77499E-01,-2.28452E-02
-5.568000E-06,-6.81409E-01,-2.35784E-02
-5.564800E-06,-6.77499E-01,-2.30896E-02
-5.561600E-06,-6.77499E-01,-2.26009E-02
-5.558400E-06,-6.75544E-01,-2.33340E-02
-5.555200E-06,-6.85319E-01,-2.31385E-02
-5.552000E-06,-6.77499E-01,-2.25520E-02
-5.548800E-06,-6.77499E-01,-2.35784E-02
-5.545600E-06,-6.77499E-01,-2.31385E-02
-5.542400E-06,-6.79454E-01,-2.29430E-02
-5.539200E-06,-6.77499E-01,-2.33340E-02
-5.536000E-06,-6.77499E-01,-2.31385E-02
-5.532800E-06,-6.75544E-01,-2.28452E-02
-5.529600E-06,-6.73589E-01,-2.31874E-02
-5.526400E-06,-6.69679E-01,-2.29919E-02
-5.523200E-06,-6.77499E-01,-2.28452E-02
-5.520000E-06,-6.69679E-01,-2.33829E-02
-5.516800E-06,-6.73589E-01,-2.28452E-02
-5.513600E-06,-6.73589E-01,-2.26497E-02
-5.510400E-06,-6.77499E-01,-2.34806E-02
-5.507200E-06,-6.75544E-01,-2.29430E-02
-5.504000E-06,-6.73589E-01,-2.27964E-02
-5.500800E-06,-6.73589E-01,-2.36761E-02
-5.497600E-06,-6.73589E-01,-2.32851E-02
-5.494400E-06,-6.69679E-01,-2.26986E-02
-5.491200E-06,-6.73589E-01,-2.38227E-02
-5.488000E-06,-6.73589E-01,-2.34317E-02
-5.484800E-06,-6.75544E-01,-2.28941E-02
-5.481600E-06,-6.69679E-01,-2.38227E-02
-5.478400E-06,-6.71634E-01,-2.38716E-02
-5.475200E-06,-6.69679E-01,-2.29430E-02
-5.472000E-06,-6.67724E-01,-2.36272E-02
-5.468800E-06,-6.67724E-01,-2.35295E-02
-5.465600E-06,-6.71634E-01,-2.27964E-02
-5.462400E-06,-6.67724E-01,-2.32362E-02
-5.459200E-06,-6.69679E-01,-2.33829E-02
-5.456000E-06,-6.67724E-01,-2.27475E-02
-5.452800E-06,-6.71634E-01,-2.33340E-02
-5.449600E-06,-6.65769E-01,-2.32362E-02
-5.446400E-06,-6.73589E-01,-2.27964E-02
-5.443200E-06,-6.65769E-01,-2.33340E-02
-5.440000E-06,-6.67724E-01,-2.31874E-02
-5.436800E-06,-6.67724E-01,-2.28452E-02
-5.433600E-06,-6.69679E-01,-2.33340E-02
-5.430400E-06,-6.63814E-01,-2.33340E-02
-5.427200E-06,-6.63814E-01,-2.28452E-02
-5.424000E-06,-6.65769E-01,-2.34806E-02
-5.420800E-06,-6.67724E-01,-2.33829E-02
-5.417600E-06,-6.63814E-01,-2.26497E-02
-5.414400E-06,-6.65769E-01,-2.35295E-02
-5.411200E-06,-6.67724E-01,-2.36272E-02
-5.408000E-06,-6.65769E-01,-2.27964E-02
-5.404800E-06,-6.63814E-01,-2.33829E-02
-5.401600E-06,-6.67724E-01,-2.33829E-02
-5.398400E-06,-6.67724E-01,-2.27964E-02
-5.395200E-06,-6.63814E-01,-2.32362E-02
-5.392000E-06,-6.63814E-01,-2.33829E-02
-5.388800E-06,-6.63814E-01,-2.29919E-02
-5.385600E-06,-6.59904E-01,-2.33340E-02
-5.382400E-06,-6.63814E-01,-2.34317E-02
-5.379200E-06,-6.63814E-01,-2.30896E-02
-5.376000E-06,-6.61859E-01,-2.32362E-02
-5.372800E-06,-6.61859E-01,-2.34317E-02
-5.369600E-06,-6.63814E-01,-2.29430E-02
-5.366400E-06,-6.57949E-01,-2.33340E-02
-5.363200E-06,-6.63814E-01,-2.33340E-02
-5.360000E-06,-6.57949E-01,-2.28452E-02
-5.356800E-06,-6.67724E-01,-2.30407E-02
-5.353600E-06,-6.57949E-01,-2.32851E-02
-5.350400E-06,-6.61859E-01,-2.29919E-02
-5.347200E-06,-6.59904E-01,-2.29430E-02
-5.344000E-06,-6.57949E-01,-2.30407E-02
-5.340800E-06,-6.52084E-01,-2.27964E-02
-5.337600E-06,-6.54039E-01,-2.31385E-02
-5.334400E-06,-6.55994E-01,-2.30896E-02
-5.331200E-06,-6.55994E-01,-2.24054E-02
-5.328000E-06,-6.54039E-01,-2.27964E-02
-5.324800E-06,-6.57949E-01,-2.29430E-02
-5.321600E-06,-6.57949E-01,-2.25520E-02
-5.318400E-06,-6.55994E-01,-2.26986E-02
-5.315200E-06,-6.57949E-01,-2.23565E-02
-5.312000E-06,-6.57949E-01,-2.22587E-02
-5.308800E-06,-6.55994E-01,-2.29919E-02
-5.305600E-06,-6.55994E-01,-2.22587E-02
-5.302400E-06,-6.54039E-01,-2.19166E-02
-5.299200E-06,-6.61859E-01,-2.29430E-02
-5.296000E-06,-6.54039E-01,-2.24542E-02
-5.292800E-06,-6.55994E-01,-2.15745E-02
-5.289600E-06,-6.57949E-01,-2.25520E-02
-5.286400E-06,-6.54039E-01,-2.27475E-02
-5.283200E-06,-6.54039E-01,-2.16234E-02
-5.280000E-06,-6.50129E-01,-2.20632E-02
-5.276800E-06,-6.50129E-01,-2.26497E-02
-5.273600E-06,-6.50129E-01,-2.20144E-02
-5.270400E-06,-6.54039E-01,-2.22099E-02
-5.267200E-06,-6.54039E-01,-2.29430E-02
-5.264000E-06,-6.50129E-01,-2.22099E-02
-5.260800E-06,-6.52084E-01,-2.24054E-02
-5.257600E-06,-6.50129E-01,-2.26497E-02
-5.254400E-06,-6.52084E-01,-2.26497E-02
-5.251200E-06,-6.50129E-01,-2.22587E-02
-5.248000E-06,-6.46219E-01,-2.27475E-02
-5.244800E-06,-6.54039E-01,-2.29919E-02
-5.241600E-06,-6.50129E-01,-2.26986E-02
-5.238400E-06,-6.44264E-01,-2.28941E-02
-5.235200E-06,-6.48174E-01,-2.30407E-02
-5.232000E-06,-6.48174E-01,-2.32362E-02
-5.228800E-06,-6.48174E-01,-2.29919E-02
-5.225600E-06,-6.42309E-01,-2.30407E-02
-5.222400E-06,-6.46219E-01,-2.31874E-02
-5.219200E-06,-6.54039E-01,-2.30896E-02
-5.216000E-06,-6.44264E-01,-2.29919E-02
-5.212800E-06,-6.44264E-01,-2.33829E-02
-5.209600E-06,-6.44264E-01,-2.33829E-02
-5.206400E-06,-6.46219E-01,-2.29430E-02
-5.203200E-06,-6.42309E-01,-2.34317E-02
-5.200000E-06,-6.42309E-01,-2.31874E-02
-5.196800E-06,-6.46219E-01,-2.29430E-02
-5.193600E-06,-6.40354E-01,-2.29919E-02
-5.190400E-06,-6.42309E-01,-2.30407E-02
-5.187200E-06,-6.40354E-01,-2.29919E-02
-5.184000E-06,-6.40354E-01,-2.33340E-02
-5.180800E-06,-6.42309E-01,-2.29919E-02
-5.177600E-06,-6.44264E-01,-2.29919E-02
-5.174400E-06,-6.38399E-01,-2.31874E-02
-5.171200E-06,-6.40354E-01,-2.30407E-02
-5.168000E-06,-6.40354E-01,-2.29430E-02
-5.164800E-06,-6.40354E-01,-2.33829E-02
-5.161600E-06,-6.40354E-01,-2.33829E-02
-5.158400E-06,-6.38399E-01,-2.29919E-02
-5.155200E-06,-6.32534E-01,-2.33340E-02
-5.152000E-06,-6.40354E-01,-2.34806E-02
-5.148800E-06,-6.42309E-01,-2.31385E-02
-5.145600E-06,-6.46219E-01,-2.34317E-02
-5.142400E-06,-6.40354E-01,-2.35295E-02
-5.139200E-06,-6.38399E-01,-2.30407E-02
-5.136000E-06,-6.34489E-01,-2.33340E-02
-5.132800E-06,-6.36444E-01,-2.36272E-02
-5.129600E-06,-6.38399E-01,-2.31874E-02
-5.126400E-06,-6.40354E-01,-2.31385E-02
-5.123200E-06,-6.34489E-01,-2.31385E-02
-5.120000E-06,-6.38399E-01,-2.31874E-02
-5.116800E-06,-6.32534E-01,-2.29919E-02
-5.113600E-06,-6.30579E-01,-2.26497E-02
-5.110400E-06,-6.36444E-01,-2.30407E-02
-5.107200E-06,-6.36444E-01,-2.28452E-02
-5.104000E-06,-6.38399E-01,-2.26009E-02
-5.100800E-06,-6.34489E-01,-2.27475E-02
-5.097600E-06,-6.34489E-01,-2.30407E-02
-5.094400E-06,-6.40354E-01,-2.27964E-02
-5.091200E-06,-6.34489E-01,-2.24542E-02
-5.088000E-06,-6.32534E-01,-2.31385E-02
-5.084800E-06,-6.30579E-01,-2.27475E-02
-5.081600E-06,-6.24714E-01,-2.25031E-02
-5.078400E-06,-6.30579E-01,-2.29919E-02
-5.075200E-06,-6.28624E-01,-2.29430E-02
-5.072000E-06,-6.28624E-01,-2.25520E-02
-5.068800E-06,-6.32534E-01,-2.28941E-02
-5.065600E-06,-6.32534E-01,-2.30407E-02
-5.062400E-06,-6.30579E-01,-2.28941E-02
-5.059200E-06,-6.26669E-01,-2.26986E-02
-5.056000E-06,-6.32534E-01,-2.28941E-02
-5.052800E-06,-6.28624E-01,-2.28452E-02
-5.049600E-06,-6.24714E-01,-2.26986E-02
-5.046400E-06,-6.24714E-01,-2.26497E-02
-5.043200E-06,-6.28624E-01,-2.29430E-02
-5.040000E-06,-6.22759E-01,-2.27964E-02
-5.036800E-06,-6.26669E-01,-2.25031E-02
-5.033600E-06,-6.32534E-01,-2.29430E-02
-5.030400E-06,-6.28624E-01,-2.29430E-02
-5.027200E-06,-6.28624E-01,-2.24542E-02
-5.024000E-06,-6.28624E-01,-2.26497E-02
-5.020800E-06,-6.24714E-01,-2.30896E-02
-5.017600E-06,-6.30579E-01,-2.25031E-02
-5.014400E-06,-6.24714E-01,-2.26009E-02
-5.011200E-06,-6.26669E-01,-2.32362E-02
-5.008000E-06,-6.26669E-01,-2.26009E-02
-5.004800E-06,-6.22759E-01,-2.25031E-02
-5.001600E-06,-6.20804E-01,-2.31385E-02
-4.998400E-06,-6.26669E-01,-2.27964E-02
-4.995200E-06,-6.09074E-01,-2.26497E-02
-4.992000E-06,-6.24714E-01,-2.30407E-02
-4.988800E-06,-6.18849E-01,-2.28941E-02
-4.985600E-06,-6.18849E-01,-2.26497E-02
-4.982400E-06,-6.16894E-01,-2.29919E-02
-4.979200E-06,-6.22759E-01,-2.29430E-02
-4.976000E-06,-6.14939E-01,-2.27475E-02
-4.972800E-06,-6.12984E-01,-2.29919E-02
-4.969600E-06,-6.18849E-01,-2.26497E-02
-4.966400E-06,-6.18849E-01,-2.27475E-02
-4.963200E-06,-6.16894E-01,-2.27964E-02
-4.960000E-06,-6.18849E-01,-2.27964E-02
-4.956800E-06,-6.12984E-01,-2.25031E-02
-4.953600E-06,-6.20804E-01,-2.28452E-02
-4.950400E-06,-6.14939E-01,-2.26497E-02
-4.947200E-06,-6.16894E-01,-2.27964E-02
-4.944000E-06,-6.18849E-01,-2.29430E-02
-4.940800E-06,-6.14939E-01,-2.29430E-02
-4.937600E-06,-6.03209E-01,-2.29430E-02
-4.934400E-06,-6.14939E-01,-2.28941E-02
-4.931200E-06,-6.12984E-01,-2.29919E-02
-4.928000E-06,-6.12984E-01,-2.31874E-02
-4.924800E-06,-6.09074E-01,-2.29919E-02
-4.921600E-06,-6.16894E-01,-2.28941E-02
-4.918400E-06,-6.09074E-01,-2.31874E-02
-4.915200E-06,-6.12984E-01,-2.31385E-02
-4.912000E-06,-6.12984E-01,-2.25031E-02
-4.908800E-06,-6.12984E-01,-2.31874E-02
-4.905600E-06,-6.07119E-01,-2.29919E-02
-4.902400E-06,-6.09074E-01,-2.24542E-02
-4.899200E-06,-6.09074E-01,-2.29430E-02
-4.896000E-06,-6.07119E-01,-2.31385E-02
-4.892800E-06,-6.07119E-01,-2.25031E-02
-4.889600E-06,-6.07119E-01,-2.26497E-02
-4.886400E-06,-6.12984E-01,-2.32851E-02
-4.883200E-06,-6.09074E-01,-2.25031E-02
-4.880000E-06,-6.07119E-01,-2.24542E-02
-4.876800E-06,-6.11029E-01,-2.30407E-02
-4.873600E-06,-6.07119E-01,-2.25031E-02
-4.870400E-06,-6.09074E-01,-2.26986E-02
-4.867200E-06,-6.07119E-01,-2.28452E-02
-4.864000E-06,-6.07119E-01,-2.26986E-02
-4.860800E-06,-6.03209E-01,-2.26497E-02
-4.857600E-06,-6.05164E-01,-2.28452E-02
-4.854400E-06,-5.99299E-01,-2.25031E-02
-4.851200E-06,-6.07119E-01,-2.25031E-02
-4.848000E-06,-6.03209E-01,-2.26009E-02
-4.844800E-06,-6.05164E-01,-2.23565E-02
-4.841600E-06,-6.03209E-01,-2.26497E-02
-4.838400E-06,-6.05164E-01,-2.27475E-02
-4.835200E-06,-6.01254E-01,-2.21610E-02
-4.832000E-06,-6.07119E-01,-2.27475E-02
-4.828800E-06,-5.99299E-01,-2.28941E-02
-4.825600E-06,-5.99299E-01,-2.22587E-02
-4.822400E-06,-5.93434E-01,-2.24542E-02
